Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,20.674999237060547,20.969999313354492,20.614999771118164,20.860000610351562,19.764591217041016,510600
2010-01-05,20.770000457763672,20.93000030517578,20.68000030517578,20.864999771118164,19.769332885742188,587600
2010-01-06,20.850000381469727,21.270000457763672,20.774999618530273,20.9950008392334,19.892505645751953,1176400
2010-01-07,21.0049991607666,21.1200008392334,20.790000915527344,21.014999389648438,19.911457061767578,822000
2010-01-08,20.959999084472656,21.475000381469727,20.959999084472656,21.354999542236328,20.233598709106445,374400
2010-01-11,21.510000228881836,21.65999984741211,21.040000915527344,21.149999618530273,20.039371490478516,766800
2010-01-12,21.03499984741211,21.165000915527344,20.834999084472656,20.975000381469727,19.873559951782227,365600
2010-01-13,21.06999969482422,21.174999237060547,20.764999389648438,21.15999984741211,20.048851013183594,627600
2010-01-14,21.020000457763672,21.229999542236328,20.790000915527344,20.834999084472656,19.740903854370117,692000
2010-01-15,20.854999542236328,20.8799991607666,20.204999923706055,20.3700008392334,19.300331115722656,606000
2010-01-19,20.354999542236328,20.40999984741211,20.020000457763672,20.364999771118164,19.295591354370117,791600
2010-01-20,20.204999923706055,20.295000076293945,19.84000015258789,20.145000457763672,19.087141036987305,791200
2010-01-21,20.145000457763672,20.385000228881836,19.799999237060547,19.920000076293945,18.873960494995117,1102400
2010-01-22,19.94499969482422,20.040000915527344,19.674999237060547,19.75,18.71288299560547,1172200
2010-01-25,20.0,20.0,19.56999969482422,19.6200008392334,18.589717864990234,563400
2010-01-26,19.5,19.684999465942383,19.34000015258789,19.385000228881836,18.367055892944336,857600
2010-01-27,19.364999771118164,19.459999084472656,19.045000076293945,19.385000228881836,18.367055892944336,695400
2010-01-28,19.399999618530273,19.46500015258789,18.875,18.899999618530273,17.90751838684082,569200
2010-01-29,18.809999465942383,19.540000915527344,18.809999465942383,19.165000915527344,18.158607482910156,1856600
2010-02-01,19.25,19.510000228881836,19.149999618530273,19.229999542236328,18.220184326171875,742800
2010-02-02,19.174999237060547,19.540000915527344,19.135000228881836,19.315000534057617,18.300729751586914,529600
2010-02-03,19.15999984741211,19.264999389648438,18.8799991607666,19.014999389648438,18.0164794921875,713600
2010-02-04,18.850000381469727,18.8799991607666,18.360000610351562,18.44499969482422,17.47641372680664,642200
2010-02-05,18.43000030517578,18.545000076293945,18.079999923706055,18.5,17.528532028198242,1089400
2010-02-08,18.540000915527344,18.6299991607666,18.274999618530273,18.510000228881836,17.538005828857422,650800
2010-02-09,18.81999969482422,18.934999465942383,18.575000762939453,18.649999618530273,17.6706485748291,511000
2010-02-10,18.559999465942383,18.704999923706055,18.350000381469727,18.510000228881836,17.542701721191406,810400
2010-02-11,18.5049991607666,18.975000381469727,18.420000076293945,18.854999542236328,17.869672775268555,1164000
2010-02-12,18.670000076293945,18.8799991607666,18.405000686645508,18.825000762939453,17.84124183654785,756000
